sample_index,batch_index,band_index,band_name,true_label,baseline_pred,baseline_confidence,target_class,baseline_target_confidence,occluded_pred,occluded_confidence,occluded_target_confidence,confidence_drop,prediction_changed,metadata
13,0,2,B2,1,1,0.9992604851722717,1,0.9992604851722717,1,0.9860199093818665,0.9860199093818665,0.013240575790405273,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Forest\\Forest_947.tif', 'class_name': 'Forest'}"
14,0,2,B2,3,3,0.9628456830978394,3,0.9628456830978394,0,0.9170286655426025,0.013578251004219055,0.9492674469947815,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Highway\\Highway_2329.tif', 'class_name': 'Highway'}"
15,0,2,B2,9,9,0.99989914894104,9,0.99989914894104,9,0.9992964267730713,0.9992964267730713,0.00060272216796875,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\SeaLake\\SeaLake_2057.tif', 'class_name': 'SeaLake'}"
16,0,2,B2,0,0,0.8173800706863403,0,0.8173800706863403,0,0.44756701588630676,0.44756701588630676,0.36981305480003357,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_1674.tif', 'class_name': 'AnnualCrop'}"
17,0,2,B2,9,9,0.9999639987945557,9,0.9999639987945557,9,0.9976609945297241,0.9976609945297241,0.002303004264831543,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\SeaLake\\SeaLake_1387.tif', 'class_name': 'SeaLake'}"
18,0,2,B2,1,1,0.9972004890441895,1,0.9972004890441895,1,0.9803367257118225,0.9803367257118225,0.016863763332366943,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Forest\\Forest_1109.tif', 'class_name': 'Forest'}"
19,0,2,B2,0,0,0.8029090762138367,0,0.8029090762138367,8,0.9659547805786133,0.021020961925387383,0.7818881273269653,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_799.tif', 'class_name': 'AnnualCrop'}"
20,0,2,B2,0,0,0.9752010107040405,0,0.9752010107040405,0,0.9685037136077881,0.9685037136077881,0.006697297096252441,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_2030.tif', 'class_name': 'AnnualCrop'}"
21,0,2,B2,9,9,0.9999067783355713,9,0.9999067783355713,9,0.997665524482727,0.997665524482727,0.0022412538528442383,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\SeaLake\\SeaLake_2697.tif', 'class_name': 'SeaLake'}"
22,0,2,B2,0,0,0.998068630695343,0,0.998068630695343,0,0.9918493032455444,0.9918493032455444,0.006219327449798584,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_922.tif', 'class_name': 'AnnualCrop'}"
23,0,2,B2,2,2,0.9990857839584351,2,0.9990857839584351,2,0.9857941269874573,0.9857941269874573,0.013291656970977783,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\HerbaceousVegetation\\HerbaceousVegetation_2337.tif', 'class_name': 'HerbaceousVegetation'}"
24,0,2,B2,5,5,0.9759718775749207,5,0.9759718775749207,5,0.989286482334137,0.989286482334137,-0.013314604759216309,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Pasture\\Pasture_18.tif', 'class_name': 'Pasture'}"
25,0,2,B2,4,4,0.9987426400184631,4,0.9987426400184631,3,0.5956757664680481,0.04970971494913101,0.9490329027175903,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Industrial\\Industrial_1837.tif', 'class_name': 'Industrial'}"
26,0,2,B2,9,9,0.9999585151672363,9,0.9999585151672363,9,0.9989374279975891,0.9989374279975891,0.0010210871696472168,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\SeaLake\\SeaLake_376.tif', 'class_name': 'SeaLake'}"
27,0,2,B2,7,7,0.9999998807907104,7,0.9999998807907104,7,0.9995156526565552,0.9995156526565552,0.00048422813415527344,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Residential\\Residential_1129.tif', 'class_name': 'Residential'}"
28,0,2,B2,2,2,0.9954883456230164,2,0.9954883456230164,3,0.6695414781570435,0.32635217905044556,0.6691361665725708,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\HerbaceousVegetation\\HerbaceousVegetation_2853.tif', 'class_name': 'HerbaceousVegetation'}"
29,0,2,B2,6,6,0.9962702989578247,6,0.9962702989578247,3,0.5412935614585876,0.013696372509002686,0.982573926448822,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\PermanentCrop\\PermanentCrop_1680.tif', 'class_name': 'PermanentCrop'}"
30,0,2,B2,7,7,0.999885082244873,7,0.999885082244873,7,0.696964681148529,0.696964681148529,0.302920401096344,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Residential\\Residential_2920.tif', 'class_name': 'Residential'}"
31,0,2,B2,9,9,0.9997658133506775,9,0.9997658133506775,9,0.9180865287780762,0.9180865287780762,0.08167928457260132,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\SeaLake\\SeaLake_859.tif', 'class_name': 'SeaLake'}"
0,0,3,B5,0,0,0.9860072135925293,0,0.9860072135925293,0,0.9935677647590637,0.9935677647590637,-0.007560551166534424,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_2035.tif', 'class_name': 'AnnualCrop'}"
1,0,3,B5,4,4,0.9992198944091797,4,0.9992198944091797,4,0.995819091796875,0.995819091796875,0.0034008026123046875,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Industrial\\Industrial_926.tif', 'class_name': 'Industrial'}"
2,0,3,B5,0,0,0.9761533737182617,0,0.9761533737182617,0,0.9734342098236084,0.9734342098236084,0.0027191638946533203,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_705.tif', 'class_name': 'AnnualCrop'}"
3,0,3,B5,1,1,0.9985663294792175,1,0.9985663294792175,1,0.9990524649620056,0.9990524649620056,-0.00048613548278808594,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Forest\\Forest_2954.tif', 'class_name': 'Forest'}"
4,0,3,B5,4,4,0.9999783039093018,4,0.9999783039093018,4,0.999964714050293,0.999964714050293,1.3589859008789062e-05,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Industrial\\Industrial_70.tif', 'class_name': 'Industrial'}"
5,0,3,B5,6,6,0.9991338849067688,6,0.9991338849067688,6,0.9987310767173767,0.9987310767173767,0.00040280818939208984,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\PermanentCrop\\PermanentCrop_1176.tif', 'class_name': 'PermanentCrop'}"
6,0,3,B5,2,2,0.9991562366485596,2,0.9991562366485596,2,0.9970945119857788,0.9970945119857788,0.0020617246627807617,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\HerbaceousVegetation\\HerbaceousVegetation_2302.tif', 'class_name': 'HerbaceousVegetation'}"
7,0,3,B5,5,5,0.9916951060295105,5,0.9916951060295105,5,0.9955989122390747,0.9955989122390747,-0.003903806209564209,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Pasture\\Pasture_683.tif', 'class_name': 'Pasture'}"
8,0,3,B5,6,6,0.5950821042060852,6,0.5950821042060852,6,0.5629037618637085,0.5629037618637085,0.03217834234237671,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\PermanentCrop\\PermanentCrop_580.tif', 'class_name': 'PermanentCrop'}"
9,0,3,B5,5,5,0.9869133830070496,5,0.9869133830070496,5,0.9827643036842346,0.9827643036842346,0.004149079322814941,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Pasture\\Pasture_1171.tif', 'class_name': 'Pasture'}"
10,0,3,B5,2,2,0.9999243021011353,2,0.9999243021011353,2,0.9996321201324463,0.9996321201324463,0.00029218196868896484,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\HerbaceousVegetation\\HerbaceousVegetation_1929.tif', 'class_name': 'HerbaceousVegetation'}"
11,0,3,B5,9,9,0.999992847442627,9,0.999992847442627,9,0.9999933242797852,0.9999933242797852,-4.76837158203125e-07,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\SeaLake\\SeaLake_1146.tif', 'class_name': 'SeaLake'}"
12,0,3,B5,3,3,0.9989331364631653,3,0.9989331364631653,3,0.9988056421279907,0.9988056421279907,0.00012749433517456055,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Highway\\Highway_1805.tif', 'class_name': 'Highway'}"
13,0,3,B5,1,1,0.9992604851722717,1,0.9992604851722717,1,0.9992473125457764,0.9992473125457764,1.3172626495361328e-05,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Forest\\Forest_947.tif', 'class_name': 'Forest'}"
14,0,3,B5,3,3,0.9628456830978394,3,0.9628456830978394,3,0.9624704122543335,0.9624704122543335,0.0003752708435058594,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Highway\\Highway_2329.tif', 'class_name': 'Highway'}"
15,0,3,B5,9,9,0.99989914894104,9,0.99989914894104,9,0.9999674558639526,0.9999674558639526,-6.830692291259766e-05,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\SeaLake\\SeaLake_2057.tif', 'class_name': 'SeaLake'}"
16,0,3,B5,0,0,0.8173800706863403,0,0.8173800706863403,0,0.6667670607566833,0.6667670607566833,0.15061300992965698,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_1674.tif', 'class_name': 'AnnualCrop'}"
17,0,3,B5,9,9,0.9999639987945557,9,0.9999639987945557,9,0.9999761581420898,0.9999761581420898,-1.2159347534179688e-05,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\SeaLake\\SeaLake_1387.tif', 'class_name': 'SeaLake'}"
18,0,3,B5,1,1,0.9972004890441895,1,0.9972004890441895,1,0.9971902966499329,0.9971902966499329,1.0192394256591797e-05,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Forest\\Forest_1109.tif', 'class_name': 'Forest'}"
19,0,3,B5,0,0,0.8029090762138367,0,0.8029090762138367,0,0.8152758479118347,0.8152758479118347,-0.012366771697998047,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_799.tif', 'class_name': 'AnnualCrop'}"
20,0,3,B5,0,0,0.9752010107040405,0,0.9752010107040405,0,0.9714953899383545,0.9714953899383545,0.003705620765686035,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_2030.tif', 'class_name': 'AnnualCrop'}"
21,0,3,B5,9,9,0.9999067783355713,9,0.9999067783355713,9,0.9999525547027588,0.9999525547027588,-4.57763671875e-05,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\SeaLake\\SeaLake_2697.tif', 'class_name': 'SeaLake'}"
22,0,3,B5,0,0,0.998068630695343,0,0.998068630695343,0,0.9979352951049805,0.9979352951049805,0.00013333559036254883,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_922.tif', 'class_name': 'AnnualCrop'}"
23,0,3,B5,2,2,0.9990857839584351,2,0.9990857839584351,2,0.9967722296714783,0.9967722296714783,0.002313554286956787,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\HerbaceousVegetation\\HerbaceousVegetation_2337.tif', 'class_name': 'HerbaceousVegetation'}"
24,0,3,B5,5,5,0.9759718775749207,5,0.9759718775749207,5,0.9747619032859802,0.9747619032859802,0.0012099742889404297,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Pasture\\Pasture_18.tif', 'class_name': 'Pasture'}"
25,0,3,B5,4,4,0.9987426400184631,4,0.9987426400184631,4,0.9924919009208679,0.9924919009208679,0.006250739097595215,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Industrial\\Industrial_1837.tif', 'class_name': 'Industrial'}"
26,0,3,B5,9,9,0.9999585151672363,9,0.9999585151672363,9,0.9999709129333496,0.9999709129333496,-1.239776611328125e-05,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\SeaLake\\SeaLake_376.tif', 'class_name': 'SeaLake'}"
27,0,3,B5,7,7,0.9999998807907104,7,0.9999998807907104,7,1.0,1.0,-1.1920928955078125e-07,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Residential\\Residential_1129.tif', 'class_name': 'Residential'}"
28,0,3,B5,2,2,0.9954883456230164,2,0.9954883456230164,2,0.9849446415901184,0.9849446415901184,0.01054370403289795,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\HerbaceousVegetation\\HerbaceousVegetation_2853.tif', 'class_name': 'HerbaceousVegetation'}"
29,0,3,B5,6,6,0.9962702989578247,6,0.9962702989578247,6,0.9924432635307312,0.9924432635307312,0.003827035427093506,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\PermanentCrop\\PermanentCrop_1680.tif', 'class_name': 'PermanentCrop'}"
30,0,3,B5,7,7,0.999885082244873,7,0.999885082244873,7,0.9999874830245972,0.9999874830245972,-0.0001024007797241211,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Residential\\Residential_2920.tif', 'class_name': 'Residential'}"
31,0,3,B5,9,9,0.9997658133506775,9,0.9997658133506775,9,0.9995131492614746,0.9995131492614746,0.00025266408920288086,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\SeaLake\\SeaLake_859.tif', 'class_name': 'SeaLake'}"
0,0,4,B6,0,0,0.9860072135925293,0,0.9860072135925293,0,0.9907168745994568,0.9907168745994568,-0.00470966100692749,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_2035.tif', 'class_name': 'AnnualCrop'}"
1,0,4,B6,4,4,0.9992198944091797,4,0.9992198944091797,4,0.9994462132453918,0.9994462132453918,-0.0002263188362121582,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Industrial\\Industrial_926.tif', 'class_name': 'Industrial'}"
2,0,4,B6,0,0,0.9761533737182617,0,0.9761533737182617,0,0.9664053320884705,0.9664053320884705,0.00974804162979126,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_705.tif', 'class_name': 'AnnualCrop'}"
3,0,4,B6,1,1,0.9985663294792175,1,0.9985663294792175,1,0.9989257454872131,0.9989257454872131,-0.00035941600799560547,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Forest\\Forest_2954.tif', 'class_name': 'Forest'}"
4,0,4,B6,4,4,0.9999783039093018,4,0.9999783039093018,4,0.9999840259552002,0.9999840259552002,-5.7220458984375e-06,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Industrial\\Industrial_70.tif', 'class_name': 'Industrial'}"
5,0,4,B6,6,6,0.9991338849067688,6,0.9991338849067688,6,0.9992550015449524,0.9992550015449524,-0.00012111663818359375,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\PermanentCrop\\PermanentCrop_1176.tif', 'class_name': 'PermanentCrop'}"
6,0,4,B6,2,2,0.9991562366485596,2,0.9991562366485596,2,0.9991177916526794,0.9991177916526794,3.844499588012695e-05,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\HerbaceousVegetation\\HerbaceousVegetation_2302.tif', 'class_name': 'HerbaceousVegetation'}"
7,0,4,B6,5,5,0.9916951060295105,5,0.9916951060295105,5,0.9877113699913025,0.9877113699913025,0.003983736038208008,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Pasture\\Pasture_683.tif', 'class_name': 'Pasture'}"
8,0,4,B6,6,6,0.5950821042060852,6,0.5950821042060852,6,0.5883363485336304,0.5883363485336304,0.006745755672454834,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\PermanentCrop\\PermanentCrop_580.tif', 'class_name': 'PermanentCrop'}"
9,0,4,B6,5,5,0.9869133830070496,5,0.9869133830070496,5,0.9862743020057678,0.9862743020057678,0.0006390810012817383,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Pasture\\Pasture_1171.tif', 'class_name': 'Pasture'}"
10,0,4,B6,2,2,0.9999243021011353,2,0.9999243021011353,2,0.9999351501464844,0.9999351501464844,-1.0848045349121094e-05,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\HerbaceousVegetation\\HerbaceousVegetation_1929.tif', 'class_name': 'HerbaceousVegetation'}"
11,0,4,B6,9,9,0.999992847442627,9,0.999992847442627,9,0.999995231628418,0.999995231628418,-2.384185791015625e-06,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\SeaLake\\SeaLake_1146.tif', 'class_name': 'SeaLake'}"
12,0,4,B6,3,3,0.9989331364631653,3,0.9989331364631653,3,0.9986391663551331,0.9986391663551331,0.00029397010803222656,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Highway\\Highway_1805.tif', 'class_name': 'Highway'}"
13,0,4,B6,1,1,0.9992604851722717,1,0.9992604851722717,1,0.9992425441741943,0.9992425441741943,1.7940998077392578e-05,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Forest\\Forest_947.tif', 'class_name': 'Forest'}"
14,0,4,B6,3,3,0.9628456830978394,3,0.9628456830978394,3,0.9681521058082581,0.9681521058082581,-0.005306422710418701,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Highway\\Highway_2329.tif', 'class_name': 'Highway'}"
15,0,4,B6,9,9,0.99989914894104,9,0.99989914894104,9,0.9999377727508545,0.9999377727508545,-3.8623809814453125e-05,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\SeaLake\\SeaLake_2057.tif', 'class_name': 'SeaLake'}"
